league,year,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,wins,draws,loses,pts,npxGD,ppda_coef,oppda_coef,team,xG_diff,xGA_diff,xpts_diff
La_liga,2016,h,2.15189,0.173272,2.15189,0.173272,5,1,1,0,2.7926,w,1,0,0,3,1.978618,8.5,10.72727273,Athletic Club,1.15189,0.173272,-0.2074
La_liga,2016,a,1.73341,1.05931,0.99013,1.05931,6,6,1,3,1.9857,l,0,0,1,0,-0.06918,6.642857143,5.366666667,Athletic Club,0.73341,-1.94069,1.9857
La_liga,2016,h,1.4438,0.988471,1.4438,0.988471,8,4,3,1,1.7157,w,1,0,0,3,0.455329,10.54545455,5.371428571,Athletic Club,-1.5562,-0.011529,-1.2843
La_liga,2016,a,0.562742,0.684846,0.562742,0.684846,9,5,0,1,1.1357,l,0,0,1,0,-0.122104,5.413793103,8.896551724,Athletic Club,0.562742,-0.315154,1.1357
La_liga,2016,h,1.74819,1.79023,1.00491,1.79023,5,10,2,1,1.3144,w,1,0,0,3,-0.78532,7.291666667,9.238095238,Athletic Club,-0.25181,0.79023,-1.6856
La_liga,2016,h,1.15744,0.825588,1.15744,0.825588,6,5,0,0,1.6248,d,0,1,0,1,0.331852,5.264705882,16.29411765,Athletic Club,1.15744,0.825588,0.6248
La_liga,2016,a,0.319775,1.61086,0.319775,1.61086,1,8,0,0,0.3557,d,0,1,0,1,-1.291085,5.25,8.111111111,Athletic Club,0.319775,1.61086,-0.6443
La_liga,2016,h,0.67787,0.577363,0.67787,0.577363,1,1,2,2,1.4476,d,0,1,0,1,0.100507,8.80952381,10.13793103,Athletic Club,-1.32213,-1.422637,0.4476
La_liga,2016,h,2.01155,0.989558,1.26827,0.246281,9,2,2,1,2.2418,w,1,0,0,3,1.021989,7.6,9.068965517,Athletic Club,0.01155,-0.010442,-0.7582
La_liga,2016,a,0.733014,1.54919,0.733014,1.54919,6,11,0,3,0.7156,l,0,0,1,0,-0.816176,7.948717949,8.740740741,Athletic Club,0.733014,-1.45081,0.7156
La_liga,2016,h,1.73424,0.584147,1.73424,0.584147,8,0,2,1,2.4199,w,1,0,0,3,1.150093,11.17391304,9.913043478,Athletic Club,-0.26576,-0.415853,-0.5801
La_liga,2016,a,1.2272,1.47536,1.2272,1.47536,4,8,0,2,1.1891,l,0,0,1,0,-0.24816,10.84848485,6.84375,Athletic Club,1.2272,-0.52464,1.1891
La_liga,2016,h,1.72074,0.520455,1.72074,0.520455,11,4,3,1,2.3348,w,1,0,0,3,1.200285,10.33333333,7.357142857,Athletic Club,-1.27926,-0.479545,-0.6652
La_liga,2016,a,0.514869,1.76475,0.514869,0.913485,10,5,0,1,0.3588,l,0,0,1,0,-0.398616,4.888888889,8.125,Athletic Club,0.514869,0.76475,0.3588
La_liga,2016,h,1.51926,0.786509,0.77598,0.786509,3,1,1,0,2.0183,w,1,0,0,3,-0.010529,5.9,13.875,Athletic Club,0.51926,0.786509,-0.9817
La_liga,2016,a,1.90097,0.651635,1.15769,0.651635,2,7,2,0,2.3937,w,1,0,0,3,0.506055,5.682926829,6.45,Athletic Club,-0.09903,0.651635,-0.6063
La_liga,2016,h,1.96298,2.09036,1.96298,2.09036,9,7,1,2,1.2865,l,0,0,1,0,-0.12738,7.714285714,8.869565217,Athletic Club,0.96298,0.09036,1.2865
La_liga,2016,a,1.34566,0.536243,1.34566,0.536243,6,4,2,1,2.0853,w,1,0,0,3,0.809417,6.527777778,7.961538462,Athletic Club,-0.65434,-0.463757,-0.9147
La_liga,2016,h,2.30916,0.406301,1.56588,0.406301,9,1,2,0,2.7409,w,1,0,0,3,1.159579,6.171428571,14.69565217,Athletic Club,0.30916,0.406301,-0.2591
La_liga,2016,a,0.771423,1.58988,0.771423,1.58988,4,5,1,3,0.6437,l,0,0,1,0,-0.818457,8.71875,9.090909091,Athletic Club,-0.228577,-1.41012,0.6437
La_liga,2016,h,3.27145,0.665833,3.27145,0.665833,13,5,5,1,2.8477,w,1,0,0,3,2.605617,5.796610169,26.42857143,Athletic Club,-1.72855,-0.334167,-0.1523
La_liga,2016,a,0.448314,0.249566,0.448314,0.249566,3,2,1,0,1.4521,w,1,0,0,3,0.198748,7.944444444,7.035714286,Athletic Club,-0.551686,0.249566,-1.5479
La_liga,2016,h,2.56597,1.04653,1.82269,1.04653,8,3,2,1,2.4383,w,1,0,0,3,0.77616,10.86956522,9.913043478,Athletic Club,0.56597,0.04653,-0.5617
La_liga,2016,a,2.1267,0.231412,2.1267,0.231412,12,1,3,0,2.7187,w,1,0,0,3,1.895288,13.17391304,9.461538462,Athletic Club,-0.8733,0.231412,-0.2813
La_liga,2016,a,1.07917,0.327836,1.07917,0.327836,17,0,0,1,2.0195,l,0,0,1,0,0.751334,5.166666667,8.28,Athletic Club,1.07917,-0.672164,2.0195
La_liga,2016,h,1.40486,0.533837,1.40486,0.533837,3,4,1,1,2.1529,d,0,1,0,1,0.871023,9.952380952,11.32,Athletic Club,0.40486,-0.466163,1.1529
La_liga,2016,a,1.00363,3.08909,1.00363,3.08909,9,7,1,3,0.2678,l,0,0,1,0,-2.08546,6.8125,18.25,Athletic Club,0.00363,0.08909,0.2678
La_liga,2016,h,3.84325,0.250977,3.84325,0.250977,33,1,6,2,2.9555,w,1,0,0,3,3.592273,5.318181818,35.125,Barcelona,-2.15675,-1.749023,-0.0445
La_liga,2016,a,2.33658,0.625251,2.33658,0.625251,12,3,1,0,2.583,w,1,0,0,3,1.711329,13.25,8.510638298,Barcelona,1.33658,0.625251,-0.417
La_liga,2016,h,1.352,0.290172,1.352,0.290172,16,0,1,2,2.2647,l,0,0,1,0,1.061828,4.541666667,51.6,Barcelona,0.352,-1.709828,2.2647
La_liga,2016,a,2.94825,1.18104,2.20497,1.18104,13,5,5,1,2.5514,w,1,0,0,3,1.02393,10.46666667,5.46875,Barcelona,-2.05175,0.18104,-0.4486
La_liga,2016,h,1.32384,0.295787,1.32384,0.295787,9,1,1,1,2.2661,d,0,1,0,1,1.028053,4,15.34615385,Barcelona,0.32384,-0.704213,1.2661
La_liga,2016,a,3.6662,0.631314,3.6662,0.631314,5,6,5,0,2.919,w,1,0,0,3,3.034886,6.75,10.26470588,Barcelona,-1.3338,0.631314,-0.081
La_liga,2016,a,2.27848,1.53201,1.53533,1.53201,10,5,3,4,1.9469,l,0,0,1,0,0.00332,3.965517241,10.84,Barcelona,-0.72152,-2.46799,1.9469
La_liga,2016,h,4.85964,0.278286,4.85964,0.278286,17,0,4,0,2.991,w,1,0,0,3,4.581354,5.481481481,11.34782609,Barcelona,0.85964,0.278286,-0.009
La_liga,2016,a,2.05021,0.839578,1.30694,0.839578,8,7,3,2,2.306,w,1,0,0,3,0.467362,6.130434783,15.52,Barcelona,-0.94979,-1.160422,-0.694
La_liga,2016,h,1.75167,0.0445853,1.75167,0.0445853,17,0,1,0,2.7383,w,1,0,0,3,1.7070847,4.896551724,25.78571429,Barcelona,0.75167,0.0445853,-0.2617
La_liga,2016,a,2.17981,1.54978,2.17981,1.54978,17,12,2,1,1.8368,w,1,0,0,3,0.63003,7.189189189,9.129032258,Barcelona,0.17981,0.54978,-1.1632
La_liga,2016,h,1.44819,0.55807,1.44819,0.55807,11,0,0,0,2.0245,d,0,1,0,1,0.89012,2.269230769,14.31578947,Barcelona,1.44819,0.55807,1.0245
La_liga,2016,a,0.648004,1.0404,0.648004,1.0404,1,6,1,1,1.0077,d,0,1,0,1,-0.392396,9.916666667,6.878787879,Barcelona,-0.351996,0.0404,0.0077
La_liga,2016,h,1.73984,1.35909,1.73984,1.35909,7,3,1,1,1.6911,d,0,1,0,1,0.38075,5.454545455,10.82142857,Barcelona,0.73984,0.35909,0.6911
La_liga,2016,a,3.17169,0.146912,3.17169,0.146912,20,1,3,0,2.9282,w,1,0,0,3,3.024778,5.25,18.14814815,Barcelona,0.17169,0.146912,-0.0718
La_liga,2016,h,2.9504,0.468152,2.9504,0.468152,16,2,4,1,2.8378,w,1,0,0,3,2.482248,5.703703704,11.86666667,Barcelona,-1.0496,-0.531848,-0.1622
La_liga,2016,a,1.07063,0.358089,1.07063,0.358089,24,7,1,1,1.9765,d,0,1,0,1,0.712541,7.681818182,15.19047619,Barcelona,0.07063,-0.641911,0.9765
La_liga,2016,h,3.95422,0.406868,3.95422,0.406868,19,1,5,0,2.9345,w,1,0,0,3,3.547352,6.027777778,17.84210526,Barcelona,-1.04578,0.406868,-0.0655
La_liga,2016,a,2.43993,0.730002,2.43993,0.730002,14,3,4,0,2.5145,w,1,0,0,3,1.709928,14,8.56097561,Barcelona,-1.56007,0.730002,-0.4855
La_liga,2016,a,1.12935,1.31719,1.12935,1.31719,8,5,1,1,1.2102,d,0,1,0,1,-0.18784,4.608695652,12.24,Barcelona,0.12935,0.31719,0.2102
La_liga,2016,h,1.54919,0.733014,1.54919,0.733014,11,6,3,0,2.0314,w,1,0,0,3,0.816176,8.740740741,7.948717949,Barcelona,-1.45081,0.733014,-0.9686
La_liga,2016,a,2.96499,0.907655,2.96499,0.907655,14,1,6,0,2.6351,w,1,0,0,3,2.057335,7.476190476,15.23076923,Barcelona,-3.03501,0.907655,-0.3649
La_liga,2016,h,2.60098,0.840213,1.8577,0.840213,9,2,2,1,2.5955,w,1,0,0,3,1.017487,6.269230769,23,Barcelona,0.60098,-0.159787,-0.4045
La_liga,2016,a,1.82536,0.775423,1.82536,0.775423,5,7,2,1,2.1887,w,1,0,0,3,1.049937,4.85,6.976190476,Barcelona,-0.17464,-0.224577,-0.8113
La_liga,2016,h,2.99036,1.07573,2.99036,1.07573,27,1,6,1,2.61,w,1,0,0,3,1.91463,3.777777778,17.94736842,Barcelona,-3.00964,0.07573,-0.39
La_liga,2016,h,2.8423,0.71755,2.8423,0.71755,20,5,5,0,2.7141,w,1,0,0,3,2.12475,9.75,11.125,Barcelona,-2.1577,0.71755,-0.2859
La_liga,2016,a,1.50728,1.38936,1.50728,1.38936,18,2,1,2,1.4363,l,0,0,1,0,0.11792,6.045454545,25.16666667,Barcelona,0.50728,-0.61064,1.4363
La_liga,2016,h,4.18605,1.02269,3.44277,1.02269,27,3,4,2,2.8636,w,1,0,0,3,2.42008,6.111111111,18.375,Barcelona,0.18605,-0.97731,-0.1364
La_liga,2016,a,3.20394,0.513727,3.20394,0.513727,15,3,4,1,2.8335,w,1,0,0,3,2.690213,5.48,12.46153846,Barcelona,-0.79606,-0.486273,-0.1665
La_liga,2016,h,1.12667,0.706087,1.12667,0.706087,17,6,3,0,1.6989,w,1,0,0,3,0.420583,8.727272727,10.68965517,Barcelona,-1.87333,0.706087,-1.3011
La_liga,2016,a,1.18346,1.26059,1.18346,1.26059,11,3,0,2,1.2637,l,0,0,1,0,-0.07713,4.236842105,9.382352941,Barcelona,1.18346,-0.73941,1.2637
La_liga,2016,h,3.1445,1.33399,3.1445,1.33399,14,8,3,2,2.5586,w,1,0,0,3,1.81051,10.12,8.0625,Barcelona,0.1445,-0.66601,-0.4414
La_liga,2016,a,2.06086,2.89974,2.06086,2.89974,8,15,3,2,0.8646,w,1,0,0,3,-0.83888,8.083333333,10.56666667,Barcelona,-0.93914,0.89974,-2.1354
La_liga,2016,h,3.74562,0.096291,3.00234,0.096291,19,0,7,1,2.9767,w,1,0,0,3,2.906049,6.428571429,32.6,Barcelona,-3.25438,-0.903709,-0.0233
La_liga,2016,a,1.82376,0.531541,1.82376,0.531541,9,2,3,0,2.4191,w,1,0,0,3,1.292219,4.545454545,11.96428571,Barcelona,-1.17624,0.531541,-0.5809
La_liga,2016,h,3.26258,1.17809,2.51931,1.17809,10,2,4,1,2.6327,w,1,0,0,3,1.34122,4.975609756,23.6875,Barcelona,-0.73742,0.17809,-0.3673
La_liga,2016,a,1.60991,0.614019,1.60991,0.614019,16,6,4,1,2.1858,w,1,0,0,3,0.995891,10.45454545,24.29411765,Barcelona,-2.39009,-0.385981,-0.8142
La_liga,2016,h,4.7816,0.8164,3.29505,0.8164,25,4,4,2,2.9615,w,1,0,0,3,2.47865,5.714285714,12.7037037,Barcelona,0.7816,-1.1836,-0.0385
La_liga,2016,h,1.43642,0.604671,0.545579,0.604671,2,2,2,1,2.1992,w,1,0,0,3,-0.059092,17.35714286,5.363636364,Sporting Gijon,-0.56358,-0.395329,-0.8008
La_liga,2016,a,0.27695,1.12017,0.27695,1.12017,4,2,0,0,0.5017,d,0,1,0,1,-0.84322,10.28571429,20.38461538,Sporting Gijon,0.27695,1.12017,-0.4983
La_liga,2016,h,1.65936,0.484862,0.916086,0.484862,7,4,2,1,2.4516,w,1,0,0,3,0.431224,9.217391304,9.129032258,Sporting Gijon,-0.34064,-0.515138,-0.5484
La_liga,2016,a,0.503786,2.52857,0.503786,1.7853,11,7,0,5,0.1761,l,0,0,1,0,-1.281514,12.62962963,9.928571429,Sporting Gijon,0.503786,-2.47143,0.1761
La_liga,2016,a,0.847147,1.38706,0.103869,0.643778,0,5,1,2,0.7813,l,0,0,1,0,-0.539909,10.44827586,4.083333333,Sporting Gijon,-0.152853,-0.61294,0.7813
La_liga,2016,h,0.631314,3.6662,0.631314,3.6662,6,5,0,5,0.0504,l,0,0,1,0,-3.034886,10.26470588,6.75,Sporting Gijon,0.631314,-1.3338,0.0504
La_liga,2016,a,0.234392,1.26977,0.234392,1.26977,0,1,1,2,0.4526,l,0,0,1,0,-1.035378,5.428571429,4.535714286,Sporting Gijon,-0.765608,-0.73023,0.4526
La_liga,2016,h,0.487759,0.962304,0.487759,0.962304,7,4,1,2,0.8139,l,0,0,1,0,-0.474545,6.444444444,8.909090909,Sporting Gijon,-0.512241,-1.037696,0.8139
La_liga,2016,a,0.242784,0.546868,0.242784,0.546868,4,1,0,0,0.9048,d,0,1,0,1,-0.304084,10.66666667,12.47368421,Sporting Gijon,0.242784,0.546868,-0.0952
La_liga,2016,h,0.47946,1.288,0.47946,1.288,0,10,1,1,0.6838,d,0,1,0,1,-0.80854,10.57692308,7.352941176,Sporting Gijon,-0.52054,0.288,-0.3162
La_liga,2016,a,1.27243,1.92978,1.27243,1.92978,7,5,2,3,0.9188,l,0,0,1,0,-0.65735,6.814814815,5.764705882,Sporting Gijon,-0.72757,-1.07022,0.9188
La_liga,2016,h,0.197028,2.1535,0.197028,2.1535,3,12,1,3,0.1442,l,0,0,1,0,-1.956472,14.32,9.095238095,Sporting Gijon,-0.802972,-0.8465,0.1442
La_liga,2016,a,1.46445,2.90122,0.721172,2.15795,7,6,1,2,0.4549,l,0,0,1,0,-1.436778,9.258064516,7.78125,Sporting Gijon,0.46445,0.90122,0.4549
La_liga,2016,h,1.12982,1.15825,1.12982,1.15825,4,3,3,1,1.282,w,1,0,0,3,-0.02843,8.043478261,7.483870968,Sporting Gijon,-1.87018,0.15825,-1.718
La_liga,2016,a,0.585213,1.22846,0.585213,1.22846,3,3,1,2,0.7631,l,0,0,1,0,-0.643247,9.333333333,8.125,Sporting Gijon,-0.414787,-0.77154,0.7631
La_liga,2016,h,1.18555,3.11803,1.18555,3.11803,11,12,1,3,0.2906,l,0,0,1,0,-1.93248,8.333333333,6.678571429,Sporting Gijon,0.18555,0.11803,0.2906
La_liga,2016,a,0.715563,2.50535,0.715563,2.50535,2,7,0,1,0.2705,l,0,0,1,0,-1.789787,7.413043478,6.428571429,Sporting Gijon,0.715563,1.50535,0.2705
La_liga,2016,h,0.451995,2.47656,0.451995,1.73328,4,2,2,3,0.1573,l,0,0,1,0,-1.281285,6.5,6.566666667,Sporting Gijon,-1.548005,-0.52344,0.1573
La_liga,2016,a,0.725506,1.22587,0.725506,1.22587,1,6,0,0,0.9452,d,0,1,0,1,-0.500364,8.210526316,7.3,Sporting Gijon,0.725506,1.22587,-0.0548
La_liga,2016,a,0.989558,2.01155,0.246281,1.26827,2,9,1,2,0.5144,l,0,0,1,0,-1.021989,9.068965517,7.6,Sporting Gijon,-0.010442,0.01155,0.5144
La_liga,2016,h,1.10417,3.304,1.10417,1.81771,7,1,2,4,0.2038,l,0,0,1,0,-0.71354,4.096774194,8.48,Sporting Gijon,-0.89583,-0.696,0.2038
La_liga,2016,a,0.172436,0.421338,0.172436,0.421338,1,3,2,0,0.9057,w,1,0,0,3,-0.248902,7.12,3.807692308,Sporting Gijon,-1.827564,0.421338,-2.0943
La_liga,2016,h,1.62573,2.49836,1.62573,2.49836,3,2,1,4,0.6702,l,0,0,1,0,-0.87263,6.837837838,10.08,Sporting Gijon,0.62573,-1.50164,0.6702
La_liga,2016,h,2.32319,1.18161,1.57992,1.18161,8,11,1,1,2.1988,d,0,1,0,1,0.39831,9.75862069,6.117647059,Sporting Gijon,1.32319,0.18161,1.1988
La_liga,2016,a,1.07573,2.99036,1.07573,2.99036,1,27,1,6,0.2628,l,0,0,1,0,-1.91463,17.94736842,3.777777778,Sporting Gijon,0.07573,-3.00964,0.2628
La_liga,2016,h,0.924431,1.62631,0.924431,0.883032,9,0,0,1,0.7361,l,0,0,1,0,0.041399,11.42857143,8.869565217,Sporting Gijon,0.924431,0.62631,0.7361
La_liga,2016,a,0.926125,2.10881,0.926125,1.36553,5,4,1,1,0.5176,d,0,1,0,1,-0.439405,7.473684211,6.153846154,Sporting Gijon,-0.073875,1.10881,-0.4824
La_liga,2016,h,2.97883,1.16888,2.23555,1.16888,9,3,3,1,2.547,w,1,0,0,3,1.06667,8.6,7.304347826,Sporting Gijon,-0.02117,0.16888,-0.453
La_liga,2016,a,0.26865,0.96799,0.26865,0.96799,6,16,0,0,0.6509,d,0,1,0,1,-0.69934,8.114285714,4,Sporting Gijon,0.26865,0.96799,-0.3491
La_liga,2016,h,0.809443,0.556202,0.809443,0.556202,10,8,0,1,1.5309,l,0,0,1,0,0.253241,9.222222222,9.214285714,Sporting Gijon,0.809443,-0.443798,1.5309
La_liga,2016,a,0.399035,1.98867,0.399035,1.98867,1,8,1,3,0.3047,l,0,0,1,0,-1.589635,10.74074074,5.366666667,Sporting Gijon,-0.600965,-1.01133,0.3047
La_liga,2016,h,0.4652,1.66979,0.4652,1.66979,3,10,2,3,0.445,l,0,0,1,0,-1.20459,14.14285714,3.9375,Sporting Gijon,-1.5348,-1.33021,0.445
La_liga,2016,a,2.22378,0.795145,2.22378,0.795145,8,8,2,2,2.42,d,0,1,0,1,1.428635,7.238095238,8.296296296,Sporting Gijon,0.22378,-1.204855,1.42
La_liga,2016,h,0.552443,1.71263,0.552443,1.71263,8,4,1,1,0.4672,d,0,1,0,1,-1.160187,9.666666667,16.0625,Sporting Gijon,-0.447557,0.71263,-0.5328
La_liga,2016,a,1.03449,3.91003,1.03449,3.91003,9,15,1,3,0.128,l,0,0,1,0,-2.87554,14.52380952,8.5,Sporting Gijon,0.03449,0.91003,0.128
La_liga,2016,h,1.55328,0.298784,1.55328,0.298784,15,5,1,0,2.3879,w,1,0,0,3,1.254496,7.431818182,6.576923077,Sporting Gijon,0.55328,0.298784,-0.6121
La_liga,2016,a,1.13134,0.516325,1.13134,0.516325,7,2,1,0,1.9209,w,1,0,0,3,0.615015,8.64,5.346153846,Sporting Gijon,0.13134,0.516325,-1.0791
La_liga,2016,h,1.27001,2.14979,1.27001,2.14979,6,14,2,2,0.806,d,0,1,0,1,-0.87978,8.620689655,11.36363636,Sporting Gijon,-0.72999,0.14979,-0.194
La_liga,2016,a,2.73735,0.270003,2.73735,0.270003,9,4,3,0,2.8543,w,1,0,0,3,2.467347,11.76190476,7.682926829,Real Madrid,-0.26265,0.270003,-0.1457
La_liga,2016,h,2.02091,0.241185,2.02091,0.241185,7,4,2,1,2.6972,w,1,0,0,3,1.779725,7.272727273,13.66666667,Real Madrid,0.02091,-0.758815,-0.3028
La_liga,2016,h,3.7979,1.03534,3.7979,0.292449,16,4,5,2,2.7937,w,1,0,0,3,3.505451,8.6875,10.35483871,Real Madrid,-1.2021,-0.96466,-0.2063
La_liga,2016,a,1.23959,0.830388,1.23959,0.830388,6,5,2,0,1.7172,w,1,0,0,3,0.409202,9.6,15.40909091,Real Madrid,-0.76041,0.830388,-1.2828
La_liga,2016,h,1.34367,1.0322,1.34367,0.288918,15,6,1,1,1.5457,d,0,1,0,1,1.054752,9.466666667,22.16666667,Real Madrid,0.34367,0.0322,0.5457
La_liga,2016,a,2.7519,1.31532,2.7519,1.31532,5,4,2,2,2.3977,d,0,1,0,1,1.43658,11.4375,13.35,Real Madrid,0.7519,-0.68468,1.3977
La_liga,2016,h,1.67419,0.445,1.67419,0.445,13,2,1,1,2.3539,d,0,1,0,1,1.22919,6.714285714,8.361111111,Real Madrid,0.67419,-0.555,1.3539
La_liga,2016,a,3.98737,0.908061,3.98737,0.908061,13,7,6,1,2.8707,w,1,0,0,3,3.079309,17.38888889,11.5862069,Real Madrid,-2.01263,-0.091939,-0.1293
La_liga,2016,h,3.52634,1.38084,3.52634,1.38084,9,4,2,1,2.6187,w,1,0,0,3,2.1455,5.8,11.12903226,Real Madrid,1.52634,0.38084,-0.3813
La_liga,2016,a,2.77099,1.37267,1.28444,1.37267,5,1,4,1,2.3641,w,1,0,0,3,-0.08823,12.10526316,11.16129032,Real Madrid,-1.22901,0.37267,-0.6359
La_liga,2016,h,2.62943,0.273683,2.62943,0.273683,5,1,3,0,2.8984,w,1,0,0,3,2.355747,6.454545455,14.1875,Real Madrid,-0.37057,0.273683,-0.1016
La_liga,2016,a,2.03273,1.0815,1.28946,1.0815,5,8,3,0,2.121,w,1,0,0,3,0.20796,12.44444444,8.131578947,Real Madrid,-0.96727,1.0815,-0.879
La_liga,2016,h,2.90122,1.46445,2.15795,0.721172,6,7,2,1,2.3776,w,1,0,0,3,1.436778,7.78125,9.258064516,Real Madrid,0.90122,0.46445,-0.6224
La_liga,2016,a,1.35909,1.73984,1.35909,1.73984,3,7,1,1,1.0548,d,0,1,0,1,-0.38075,10.82142857,5.454545455,Real Madrid,0.35909,0.73984,0.0548
La_liga,2016,h,1.17016,0.648444,1.17016,0.648444,4,1,3,2,1.7694,w,1,0,0,3,0.521716,6.171428571,14.77272727,Real Madrid,-1.82984,-1.351556,-1.2306
La_liga,2016,h,4.18059,0.415223,4.18059,0.415223,10,1,5,0,2.9732,w,1,0,0,3,3.765367,7.484848485,35.72727273,Real Madrid,-0.81941,0.415223,-0.0268
La_liga,2016,a,2.0699,0.452252,1.32675,0.452252,8,10,1,2,2.644,l,0,0,1,0,0.874498,12.03571429,7.787878788,Real Madrid,1.0699,-1.547748,2.644
La_liga,2016,h,1.98978,0.399232,1.98978,0.399232,4,2,2,1,2.584,w,1,0,0,3,1.590548,11.52631579,11.35483871,Real Madrid,-0.01022,-0.600768,-0.416
La_liga,2016,h,1.06592,0.250453,1.06592,0.250453,4,7,3,0,2.1404,w,1,0,0,3,0.815467,9.35483871,8.607142857,Real Madrid,-1.93408,0.250453,-0.8596
La_liga,2016,a,2.36434,0.891933,2.36434,0.891933,7,2,3,1,2.4674,w,1,0,0,3,1.472407,5.88,18.36363636,Real Madrid,-0.63566,-0.108067,-0.5326
La_liga,2016,h,1.2723,0.070793,1.2723,0.070793,8,1,2,0,2.4371,w,1,0,0,3,1.201507,5.7,22.35294118,Real Madrid,-0.7277,0.070793,-0.5629
La_liga,2016,a,0.99003,0.832853,0.99003,0.832853,13,1,1,2,1.4753,l,0,0,1,0,0.157177,4.5,18.8125,Real Madrid,-0.00997,-1.167147,1.4753
La_liga,2016,a,3.35567,1.12868,2.6124,1.12868,12,5,3,2,2.6875,w,1,0,0,3,1.48372,20.26666667,23,Real Madrid,0.35567,-0.87132,-0.3125
La_liga,2016,h,3.09385,2.1904,2.35057,1.44712,7,7,3,3,1.9567,d,0,1,0,1,0.90345,9.789473684,10.72727273,Real Madrid,0.09385,-0.8096,0.9567
La_liga,2016,a,2.0593,1.2014,2.0593,1.2014,10,3,4,1,2.0438,w,1,0,0,3,0.8579,8.15,13.38888889,Real Madrid,-1.9407,0.2014,-0.9562
La_liga,2016,h,1.00957,0.465085,1.00957,0.465085,10,5,2,1,1.8629,w,1,0,0,3,0.544485,5.296296296,13.16666667,Real Madrid,-0.99043,-0.534915,-1.1371
La_liga,2016,a,2.09036,1.96298,2.09036,1.96298,7,9,2,1,1.459,w,1,0,0,3,0.12738,8.869565217,7.714285714,Real Madrid,0.09036,0.96298,-1.541
La_liga,2016,h,1.54447,1.16793,1.54447,1.16793,11,5,3,0,1.6349,w,1,0,0,3,0.37654,6.458333333,10.82758621,Real Madrid,-1.45553,1.16793,-1.3651
La_liga,2016,a,2.43202,1.67468,2.43202,1.67468,7,4,4,2,1.9361,w,1,0,0,3,0.75734,7,12.6875,Real Madrid,-1.56798,-0.32532,-1.0639
La_liga,2016,h,1.35497,1.08371,1.35497,1.08371,8,4,1,1,1.5477,d,0,1,0,1,0.27126,5.424242424,14.69565217,Real Madrid,0.35497,0.08371,0.5477
La_liga,2016,a,1.66979,0.4652,1.66979,0.4652,10,3,3,2,2.3326,w,1,0,0,3,1.20459,3.9375,14.14285714,Real Madrid,-1.33021,-1.5348,-0.6674
La_liga,2016,h,2.89974,2.06086,2.89974,2.06086,15,8,2,3,1.9317,l,0,0,1,0,0.83888,10.56666667,8.083333333,Real Madrid,0.89974,-0.93914,1.9317
La_liga,2016,a,4.95101,1.39884,4.95101,1.39884,12,4,6,2,2.8599,w,1,0,0,3,3.55217,10.16666667,8.928571429,Real Madrid,-1.04899,-0.60116,-0.1401
La_liga,2016,h,2.41841,0.973391,1.67513,0.973391,7,1,2,1,2.4324,w,1,0,0,3,0.701739,10.6,19.73333333,Real Madrid,0.41841,-0.026609,-0.5676
La_liga,2016,a,4.01875,0.798168,4.01875,0.798168,12,8,4,0,2.9148,w,1,0,0,3,3.220582,16.05263158,16.91666667,Real Madrid,0.01875,0.798168,-0.0852
La_liga,2016,h,1.89661,0.878236,1.89661,0.878236,10,2,4,1,2.218,w,1,0,0,3,1.018374,10.03333333,12.36363636,Real Madrid,-2.10339,-0.121764,-0.782
La_liga,2016,a,3.64315,0.901276,3.64315,0.901276,16,11,4,1,2.8382,w,1,0,0,3,2.741874,18.41176471,10.51851852,Real Madrid,-0.35685,-0.098724,-0.1618
La_liga,2016,a,2.55304,1.16006,2.55304,1.16006,4,5,2,0,2.3581,w,1,0,0,3,1.39298,18.8,12.91304348,Real Madrid,0.55304,1.16006,-0.6419
La_liga,2016,h,0.64855,0.908454,0.64855,0.908454,4,2,0,1,1.0814,l,0,0,1,0,-0.259904,5.655172414,9.833333333,Celta Vigo,0.64855,-0.091546,1.0814
La_liga,2016,a,0.241185,2.02091,0.241185,2.02091,4,7,1,2,0.1829,l,0,0,1,0,-1.779725,13.66666667,7.272727273,Celta Vigo,-0.758815,0.02091,0.1829
La_liga,2016,h,0.701483,2.42263,0.701483,2.42263,8,11,0,4,0.2991,l,0,0,1,0,-1.721147,4.892857143,11.40909091,Celta Vigo,0.701483,-1.57737,0.2991
La_liga,2016,a,0.683638,0.259738,0.683638,0.259738,10,5,0,0,1.7057,d,0,1,0,1,0.4239,3.875,6.58974359,Celta Vigo,0.683638,0.259738,0.7057
La_liga,2016,h,1.38706,0.847147,0.643778,0.103869,5,0,2,1,1.8394,w,1,0,0,3,0.539909,4.083333333,10.44827586,Celta Vigo,-0.61294,-0.152853,-1.1606
La_liga,2016,a,0.705192,0.542865,0.705192,0.542865,3,7,2,0,1.4575,w,1,0,0,3,0.162327,6.066666667,10.76923077,Celta Vigo,-1.294808,0.542865,-1.5425
La_liga,2016,h,1.53201,2.27848,1.53201,1.53533,5,10,4,3,0.8195,w,1,0,0,3,-0.00332,10.84,3.965517241,Celta Vigo,-2.46799,-0.72152,-2.1805
La_liga,2016,a,0.258037,1.79979,0.258037,1.79979,3,6,0,5,0.1947,l,0,0,1,0,-1.541753,12.95652174,14.08333333,Celta Vigo,0.258037,-3.20021,0.1947
